Name,year,esrp,genre,rate,vote,country,company
Aliens,1990,19901990UnratedUnrated,ActionHorrorSci-Fi,7.4,96,Japan,Konami Industries
WWF Superstars,1987,19871987UnratedUnrated,Sport,7.4,56,Japan,Technos Japan
Frogger 2: Swampy's Revenge,2000,20002000EE,ActionAdventureFamily,7.4,77,United States,Hasbro Interactive
Knockout Kings 2000,1999,19991999TT,,7.4,39,United States,Black Ops Entertainment
Chessmaster 8000,2000,20002000EE,FamilySport,7.4,15,United States,Mattel Interactive
WCW vs. NWO: World Tour,1997,19971997EE,ActionSport,7.4,105,United States,AKI USA Inc.
Bloody Roar Extreme,2002,20022002TT,Action,7.4,62,Japan,Eighting Co. Ltd.
Kessen,2000,20002000TT,,7.4,37,Japan,Koei
Extermination,2001,20012001MM,ActionDramaHorror,7.4,74,Japan,Deep Space Inc.
Call to Power II,2000,20002000,,7.4,32,United States,Activision
Dave Mirra Freestyle BMX 2,2001,20012001TT,FamilySport,7.4,51,United States,Z-Axis Entertainment
Dead or Alive 3,2001,20012001TT,ActionDramaMystery,7.4,300,Japan,Team Ninja
Smuggler's Run 2: Hostile Territory,2001,20012001TT,ActionAdventure,7.4,29,United States,Angel Studios Inc.
Star Trek: Shattered Universe,2003,20032003,ActionAdventureSci-Fi,7.4,65,United States,Starsphere Interactive Inc.
Saiyûki,1999,19991999TT,ActionAdventureFantasy,7.4,18,Japan,
Ring of Red,2000,20002000TT,ActionAdventure,7.4,17,United States,Konami
Anna Kournikova Smash Court Tennis,1999,19991999,Sport,7.4,31,Japan,Namco Entertainment
Kohan: Immortal Sovereigns,2001,20012001,ActionAdventureFantasy,7.4,18,United States,Strategy First
Duke Nukem: Time to Kill,1998,19981998MM,ActionAdventureComedy,7.4,251,United States,3D Realms Entertainment
Bushido Blade,1997,19971997TT,ActionMystery,7.4,80,Japan,Light Weight Co. Ltd.
Kabuki Quantum Fighter,1990,19901990,ActionAdventureSci-Fi,7.4,21,United States,Human Entertainment
The House of the Dead,1996,19961996MM,ActionAdventureHorror,7.4,413,Japan,Sega AM1
Stupid Invaders,2001,20012001TT,AdventureComedySci-Fi,7.4,53,United States,Xilam
Mickey's Speedway USA,2000,20002000EE,ComedyFamilySport,7.4,89,United States,Disney Interactive
Insane,2000,20002000,ActionSport,7.4,24,Hungary,Invictus
Beavis and Butt-Head in Wiener Takes All,1996,19961996TT,ComedyGame-Show,7.4,29,United States,Viacom New Media
Jet Force Gemini,1999,19991999TT,ActionAdventureFantasy,7.4,198,United Kingdom,Rare
Driver 2,2000,20002000TT,ActionCrimeThriller,7.4,778,United Kingdom,HR3d
Road Rash 3-D,1998,19981998TT,ActionAdventure,7.4,59,United States,
Fighting Force,1997,19971997TT,Action,7.4,192,United Kingdom,Core Design
Oddworld: Munch's Oddysee,2001,20012001TT,AdventureFantasySci-Fi,7.4,211,United States,Oddworld Inhabitants
Fallout Tactics: Brotherhood of Steel,2001,20012001MM,ActionAdventureSci-Fi,7.4,783,United States,14 Degrees East
Hercules,1997,19971997EE,AnimationActionAdventure,7.4,811,United Kingdom,Eurocom Entertainment Software
Killer Instinct,1994,19941994,ActionFantasySci-Fi,7.4,826,United Kingdom,Rare
Timon & Pumbaa's Jungle Games,1995,19951995,ActionComedyFamily,7.4,69,United States,7th Level Productions
Galleon,2004,20042004TT,ActionAdventureFantasy,7.4,16,United Kingdom,Confounding Factor
Sutoraidâ Hiryô,1989,19891989UnratedUnrated,ActionAdventureSci-Fi,7.4,132,Japan,Capcom Company
Batman,1989,19891989Not RatedNot Rated,ActionAdventureCrime,7.4,459,Japan,Sunsoft
Aladdin,1993,19931993EE,AnimationActionAdventure,7.4,926,United States,Virgin Interactive Entertainment
Super Mario Bros. 2,1986,19861986EE,ActionAdventureFamily,7.4,1.4K,Japan,Nintendo
MDK II,2000,20002000TT,ActionAdventureComedy,7.4,176,Canada,Bioware
Solar Eclipse,1995,19951995TT,ActionSci-Fi,7.4,19,United States,Crystal Dynamics
Rokkuman DASH,1997,19971997EE,ComedyMysteryAction,7.4,158,Japan,Capcom Company
Toy Story,1995,19951995K-AK-A,ActionAdventureFamily,7.4,686,United States,Pixar Animation Studios
Mario Bros.,1983,19831983UnratedUnrated,ActionFantasy,7.4,1.4K,Japan,Nintendo
Donkey Kong,1981,19811981EE,Action,7.4,1.9K,Japan,Nintendo
Command & Conquer: Red Alert - Retaliation,1998,19981998TT,ActionAdventureSci-Fi,7.4,244,United States,Westwood Studios Inc.
The Vortex: Quantum Gate II,1994,19941994,AdventureSci-Fi,7.4,13,United States,Hyperbole Studios
Ivan Ironman Stewart's Super Off Road,1989,19891989,Sport,7.4,43,United States,Graftgold
Phantasmagoria 2: A Puzzle of Flesh,1996,19961996MM,DramaHorrorMystery,7.4,389,United States,Sierra Entertainment
Dragon's Lair II: Time Warp,1991,19911991EE,AnimationActionAdventure,7.4,215,United States,Sullivan Bluth Interactive
Star Trek: Borg,1996,19961996,ActionAdventureSci-Fi,7.4,208,United States,Simon & Schuster Interactive
Medal of Honor: Heroes 2,2007,20072007,ActionAdventureWar,7.3,28,United States,Electronic Arts (EA)
Desu mâchi kurabu,2020,20202020TT,Thriller,7.3,10,Japan,Grounding
Azure Striker Gunvolt,2014,20142014TT,ActionAdventureSci-Fi,7.3,20,Japan,Inti Creates
Phantom Doctrine,2018,20182018,Thriller,7.3,13,Poland,CreativeForge Games
Marble Blast Ultra,2006,20062006,,7.3,13,United States,GarageGames.com
World War 3,2018,20182018TT,ActionWar,7.3,16,Poland,My Games
Gekito! Custom Robo,2006,20062006E10+E10+,Action,7.3,7,Japan,Noise
Leisure Suit Larry: Wet Dreams Don't Dry,2018,20182018AOAO,AnimationAdventureComedy,7.3,69,Germany,Assemble Entertainment
MapleStory 2,2018,20182018,ActionAdventureFantasy,7.3,7,South Korea,
Rockman 11: Unmei no Haguruma!!,2018,20182018E10+E10+,ActionAdventureFamily,7.3,148,Japan,Capcom Company
GunZ: The Duel,2006,20062006,Action,7.3,6,South Korea,Maiet Entertainment
Shining Resonance Refrain,2018,20182018TT,Animation,7.3,18,United States,Sega of America
Battlefield 1: Apocalypse,2018,20182018,,7.3,10,,
Just Dance 2014,2013,20132013E10+E10+,FamilyMusicMusical,7.3,44,,
Book of Life: Sugar Smash,2014,20142014,Animation,7.3,60,United States,Jam City
Onechanbara Z2: Chaos,2014,20142014MM,Action,7.3,23,Japan,
Super Mario Party,2018,20182018EE,ActionAdventureFamily,7.3,599,Japan,Nintendo
Soulcalibur VI,2018,20182018TT,ActionAdventureFamily,7.3,346,Japan,Bandai Namco Games
"Pokémon: Let's Go, Pikachu!",2018,20182018EE,ActionAdventureFamily,7.3,398,Japan,GAME FREAK
Bloodstained: Curse of the Moon,2018,20182018TT,ActionAdventureFantasy,7.3,83,Japan,Inti Creates
Simulacra,2017,20172017MM,HorrorThriller,7.3,62,,
Beholder,2016,20162016MM,AdventureHorror,7.3,95,Russia,Warm Lamp Games
Dead Space 2: Severed,2011,20112011,ActionHorrorSci-Fi,7.3,24,,
Breaking The Bank,2008,20082008EE,AnimationComedyFamily,7.3,27,United States,PuffBalls United
Rambo: First Blood Part II,1985,19851985,Adventure,7.3,26,United States,Angelsoft Inc.
The Inner World: The Last Wind Monk,2017,20172017,,7.3,21,Germany,Studio Fizbin
Star Trek: Bridge Crew,2017,20172017E10+E10+,AdventureFamilySci-Fi,7.3,34,,Red Storm Entertainment
SCP: Containment Breach,2017,20172017MM,AdventureHorrorThriller,7.3,107,Poland,
Resident Evil Zero HD Remaster,2016,20162016MM,ActionHorrorMystery,7.3,402,Japan,Capcom Company
Gunstar Super Heroes,2005,20052005E10+E10+,ActionAdventureSci-Fi,7.3,11,Japan,Treasure
Space Engineers,2013,20132013,Fantasy,7.3,36,Czech Republic,Keen Software House
Layers of Fear,2015,20152015MM,HorrorMystery,7.3,813,Poland,Bloober Team
Concrete Genie,2019,20192019E10+E10+,ActionAdventure,7.3,320,United States,PixelOpus
Seaquest,1983,19831983,Action,7.3,17,United States,Activision
The Count Lucanor,2016,20162016,Horror,7.3,24,France,Baroque Decay Games
Halo Wars 2: Awakening the Nightmare,2017,20172017TT,ActionSci-FiWar,7.3,47,United States,343 Industries
Until Dawn: Rush of Blood,2016,20162016MM,ActionHorror,7.3,139,United Kingdom,Supermassive Games
Street Fighter III 2nd Impact: Giant Attack,1997,19971997TT,Action,7.3,44,Japan,Capcom Company
Modern Combat Versus,2017,20172017,ActionSci-Fi,7.3,30,Canada,
Zombie Tsunami,2012,20122012,ActionHorror,7.3,29,France,Mobigame
Windjammers,1994,19941994EE,ActionAdventureSport,7.3,28,Japan,Data East
Fire Emblem: Shin Monshou no Nazo - Hikari to Kage no Eiyou,2010,20102010,Fantasy,7.3,15,Japan,Intelligent Systems
Dr. Driving,2013,20132013,Action,7.3,12,South Korea,Studio Up Down (SUD)
Finding Dory: Just Keep Swimming,2016,20162016,Animation,7.3,7,United States,Disney Consumer Products & Interactive Media
Dead by Daylight,2016,20162016MM,AdventureHorrorThriller,7.3,1.2K,Canada,Behaviour Interactive
Arthur's Teacher Trouble,1992,19921992ECEC,AdventureComedyFamily,7.3,11,United States,Brøderbund Software
Pathfinder: Kingmaker,2018,20182018,ActionAdventureFantasy,7.3,101,Russia,3Beep
Piano Tiles 2,2015,20152015,FamilyMusic,7.3,28,China,Cheetah Mobile
Chromehounds,2006,20062006TT,ActionSci-Fi,7.3,7,Japan,From Software
Lakeview Cabin Collection,2015,20152015,ActionAdventureHorror,7.3,10,United States,
Pokemon urutora san,2017,20172017EE,ActionAdventure,7.3,320,Japan,GAME FREAK
Pokkén Tournament DX,2017,20172017E10+E10+,ActionFantasy,7.3,156,Japan,Bandai Namco Games
Farpoint,2017,20172017,Sci-Fi,7.3,66,United States,Impulse Gear
Scooby-Doo!: Showdown in Ghost Town,2000,20002000,Animation,7.3,23,United States,TerraGlyph Interactive
"Adam's Venture: Episode 2, Solomon's Secret",2011,20112011,,7.3,7,United States,Vertigo Games
The Turing Test,2016,20162016,Sci-Fi,7.3,223,United Kingdom,Bulkhead Interactive
Boku no hîrô akademia: Sumasshu tappu,2017,20172017,Action,7.3,35,Japan,
Bendy and the Ink Machine,2017,20172017TT,AdventureFantasyHorror,7.3,469,United States,Kindly Beast
Ski or Die,1990,19901990,Sport,7.3,16,United States,Electronic Arts (EA)
Drakkhen,1989,19891989,Fantasy,7.3,7,France,Infogrames
Smash Hit,2013,20132013,Adventure,7.3,43,Sweden,Mediocre AB
Nigel Mansell's World Championship Racing,1993,19931993,Sport,7.3,10,United Kingdom,Gremlin Graphics
NBA Street,2001,20012001EE,Sport,7.3,37,Canada,EA Canada
Bohemian Rhapsody Experience,2016,201620166m,Music,7.3,14,United States,Enosis VR
Disney Princess: My Fairytale Adventure,2012,20122012EE,AnimationFantasy,7.3,18,United States,Disney Interactive
Maize,2016,20162016,Adventure,7.3,20,Canada,
The Angry Video Game Nerd Adventures II: ASSimilation,2016,20162016MM,ActionAdventureComedy,7.3,31,United States,FreakZone Games
FIFA 17,2016,20162016EE,Sport,7.3,1.7K,Canada,EA sports Canada
Sôdo âto onrain: Horou riarizêshon,2016,20162016TT,Action,7.3,41,Japan,Aquria
Jimmy Neutron: Boy Genius,2002,20022002EE,ActionAdventureComedy,7.3,9,United States,BigSky Interactive
American Conquest: Fight Back,2003,20032003,HistoryWar,7.3,6,Ukraine,GSC Game World
Viper Racing,1998,19981998,Sport,7.3,8,United States,Monster Games
Death Wish 3,1986,19861986,ActionCrime,7.3,64,United Kingdom,Gremlin Graphics
Halo Wars 2,2017,20172017TT,ActionSci-FiWar,7.3,504,United States,343 Industries
One Piece: Burning Blood,2016,20162016TT,Adventure,7.3,88,Japan,Spike Chunsoft
Half-Life: Decay,2001,20012001MM,ActionSci-FiThriller,7.3,56,United States,Gearbox Software
Enter the Gungeon,2016,20162016E10+E10+,ActionAdventureFantasy,7.3,390,United States,Dodge Roll
One,1997,19971997,Action,7.3,6,United States,Visual Concepts
Codename: Tenka,1997,19971997MM,Action,7.3,8,United Kingdom,Psygnosis
Super Street Fighter II Turbo HD Remix,2008,20082008,ActionCrimeFantasy,7.3,85,United States,Backbone Entertainment Emeryville
Inishie to yuki no Setsuna,2016,20162016E10+E10+,ActionAdventureFantasy,7.3,37,Japan,Square Enix Company
Fate/Grand Order,2015,20152015,Action,7.3,78,Japan,Delightworks
If My Heart Had Wings,2012,20122012,ComedyDramaRomance,7.3,9,Japan,Pulltop
Airfix: Dogfighter,2000,20002000,ActionWar,7.3,7,Sweden,Paradox Entertainment
Knights and Merchants: The Peasants Rebellion,2001,20012001,History,7.3,14,Germany,Joymania Development
Cossacks: European Wars,2000,20002000,HistoryWar,7.3,32,Ukraine,GSC Game World
Keystone Kapers,1983,19831983,,7.3,26,United States,Activision
Real Bout Garou Densetsu 2: The Newcomers,1998,19981998E10+E10+,Action,7.3,25,Japan,SNK
Don't Starve Together,2016,20162016,,7.3,247,Canada,Klei Entertainment
Five Nights at Freddy's: Sister Location,2016,20162016TT,HorrorSci-FiThriller,7.3,807,United States,
Prehistorik 2,1993,19931993,ActionComedy,7.3,22,France,Titus France
Pony Island,2016,20162016TT,AdventureDramaFantasy,7.3,108,Canada,Daniel Mullins Games
Hydro Thunder Hurricane,2010,20102010EE,ActionAdventureSport,7.3,30,United States,Vector Unit
Kami nomizo shiru sekai: Soul Memories,2013,20132013,Action,7.3,17,Japan,One-Up
NaissanceE,2014,20142014,AdventureHorror,7.3,12,France,
Kairo,2013,20132013,Adventure,7.3,11,United Kingdom,Locked Door Puzzle
The Vampire Diaries,1996,19961996TT,AdventureHorrorMystery,7.3,15,United States,Her Interactive Inc.
Star Trek Timelines,2016,20162016,Sci-Fi,7.3,34,United States,Disruptor Beam
Doragon kuesuto III: Soshite densetsu e..,1996,19961996,Action,7.3,11,Japan,
Yu-Gi-Oh! Shin Deyueru Monsutazu: Fuinsareshi Kioku,1999,19991999EE,Action,7.3,99,Japan,Konami
Power Rangers Dino Charge Rumble,2015,20152015,Action,7.3,18,United States,Saban Brands
Hungry Shark Evolution,2012,20122012TT,ActionAdventureComedy,7.3,73,United Kingdom,Future Games of London
Victor Vran,2015,20152015MM,Adventure,7.3,95,Bulgaria,Haemimont Games
Super Bomberman,1993,19931993,Action,7.3,135,Japan,Hudson Soft
Lord of Magna: Maiden Heaven,2015,20152015TT,Fantasy,7.3,7,Japan,Marvelous Interactive
Bloons Tower Defense,2007,20072007,,7.3,32,United States,
Batman: Arkham City Lockdown,2011,20112011,ActionAdventureCrime,7.3,173,United States,NetherRealm Studios
Nuclear Throne,2013,20132013,ActionAdventureFantasy,7.3,56,Netherlands,Vlambeer
Pulseman,1994,19941994EE,ActionSci-Fi,7.3,13,Japan,GAME FREAK
Pixel Piracy,2014,20142014,,7.3,10,Spain,
Warhawk,2007,20072007,Action,7.3,27,United States,Incognito Entertainment
Chris Sawyer's Locomotion,2004,20042004,Fantasy,7.3,8,United Kingdom,
Bejeweled 3,2010,20102010,ActionFamily,7.3,72,United States,Popcap Games
Rogue Legacy,2013,20132013,ActionAdventureFantasy,7.3,161,Canada,Cellar Door Games
Battle of Empires: 1914-1918,2015,20152015,War,7.3,10,Ukraine,Best Way
Infinite Crisis,2015,20152015TT,ActionSci-Fi,7.3,94,United States,Plastic Wax Studios
The Tomorrow Children,2016,20162016TT,,7.3,12,Japan,Q-Games
Devil Summoner: Soul Hackers,1997,19971997,Adventure,7.3,23,United States,Atlus USA
iCarly,2009,20092009EE,Comedy,7.3,40,United Kingdom,Blitz Games
D4: Dark Dreams Don't Die,2014,20142014MM,MysterySci-FiThriller,7.3,99,Japan,
World of Warcraft: Warlords of Draenor,2014,20142014TT,ActionAdventureFantasy,7.3,1K,United States,Blizzard Entertainment
Risk of Rain,2013,20132013E10+E10+,ActionAdventureSci-Fi,7.3,67,United States,Hopoo Games
Star Wars,2010,20102010,Sci-Fi,7.3,66,United States,LucasArts Entertainment Company
Transformers Rescue Bots: Sky Forest Rescue,2014,20142014,Adventure,7.3,10,United States,Hasbro Games
Doragon bôru: Zenobâsu,2015,20152015TT,ActionAdventureFantasy,7.3,543,Japan,Dimps Corporation
The Legend of Korra,2014,20142014TT,ActionAdventureFantasy,7.3,398,Japan,Platinum Games
Tiny Toon Adventures,1991,19911991,ActionAdventureFamily,7.3,91,Japan,Konami
Mata Nui Online Game II: The Final Chronicle,2003,20032003,,7.3,6,,Templar Studios
Call of Duty: Advanced Warfare,2014,20142014MM,ActionAdventureDrama,7.3,7.8K,United States,Activision
Naruto Shippuuden: Narutimetto sutômu reboryûshon,2014,20142014TT,Action,7.3,206,Japan,Cyber Connect 2
Yu Yu Hakusho: Dark Tournament,2004,20042004TT,ActionFantasy,7.3,19,United States,Digital Fiction
Pokémon Colosseum,2003,20032003EE,ActionAdventureFamily,7.3,257,Japan,Genius Sonority
The Division,2016,20162016MM,ActionSci-FiThriller,7.3,2K,Sweden,Ubisoft Massive
Mario Kart Arcade GP 2,2007,20072007,ActionComedyFamily,7.3,30,Japan,Bandai Namco Games
Donkey Kong Jungle Beat,2004,20042004E10+E10+,ActionAdventureComedy,7.3,100,Japan,Nintendo Entertainment Analysis and Development (EAD) (I)
Breakout,1976,19761976,ActionFamily,7.3,113,United States,Atari
Rokkuman Warudo Faibu,1994,19941994EE,Action,7.3,47,Japan,Minakuchi Engineering
Torchlight 2,2012,20122012,ActionAdventureFantasy,7.3,270,United States,Orphic Media
JoJo's Bizarre Adventure: All-Star Battle,2013,20132013TT,Action,7.3,48,Japan,
Lego Friends,2013,20132013,,7.3,12,United Kingdom,Hellbent Games
A New Beginning,2010,20102010,AdventureDramaSci-Fi,7.3,52,Germany,Daedalic Entertainment
The Order: 1886,2015,20152015MM,ActionFantasyHorror,7.3,2.3K,United States,Ready at Dawn Studios
Orcs Must Die! 2,2012,20122012,Action,7.3,86,United States,Robot Entertainment
Mary-Kate and Ashley: Sweet 16 - Licensed to Drive,2002,20022002EE,AdventureFamily,7.3,38,United States,Acclaim Entertainment
The Great Ragtime Show,1992,19921992,ActionComedySci-Fi,7.3,7,Japan,Data East
Baseball Stars 2,1992,19921992,Sport,7.3,15,Japan,SNK
Asterix,1992,19921992,ActionComedy,7.3,85,Japan,Konami
Fuse,2013,20132013,ActionSci-Fi,7.3,75,United States,Insomniac Games
Poker Night 2,2013,20132013MM,Sport,7.3,103,United States,Telltale Games
Teenage Mutant Ninja Turtles: Tournament Fighters,1993,19931993,ActionFantasySci-Fi,7.3,100,Japan,Konami Computer Entertainment
Lego City Undercover: The Chase Begins,2013,20132013,,7.3,48,United Kingdom,TT Fusion
LEGO Bionicle: Quest for the Toa,2001,20012001EE,ActionFantasy,7.3,12,United States,Saffire
Doctor Who: The Eternity Clock,2012,20122012,ActionAdventureMystery,7.3,69,United Kingdom,Supermassive Games
Miner Wars 2081,2012,20122012,Sci-Fi,7.3,15,Czech Republic,Keen Software House
Rockman 9: Yabô no fukkatsu!!,2008,20082008,Action,7.3,158,Japan,Inti Creates
Spirit Camera: The Cursed Memoir,2012,20122012TT,HorrorMystery,7.3,21,United States,Nintendo
Buggy Boy,1985,19851985,Sport,7.3,21,Japan,Tatsumi
Need for Speed Carbon: Own the City,2006,20062006,,7.3,86,Canada,Electronic Arts (EA)
Sora Kiba: Operation Code Vapor Trail,1990,19901990,ActionSci-Fi,7.3,7,Japan,Data East
JuJu Densetsu,1990,19901990,ActionAdventureFantasy,7.3,33,Japan,TAD
Das Schwarze Auge - Satinavs Ketten,2012,20122012,AdventureFantasy,7.3,55,Germany,Daedalic Entertainment
MLB 12: The Show - PlayStation Vita,2012,20122012EE,Sport,7.3,27,United States,San Diego Studios
B-Wings,1984,19841984,ActionSci-Fi,7.3,12,Japan,Data East
FIFA Street,2012,20122012,Sport,7.3,307,Canada,Electronic Arts (EA)
Terra Force,1987,19871987,ActionSci-Fi,7.3,9,Japan,Nihon Bussan Co. Ltd.
Dynasty Warriors 7: Xtreme Legends,2011,20112011TT,ActionAdventureFamily,7.3,28,Japan,Tecmo Koei
Wonder Boy,1986,19861986EE,ActionAdventureFamily,7.3,48,Japan,Escape
Toypop,1986,19861986,ActionFamily,7.3,8,Japan,Namco
Perfect Dark - Xbox Live Arcade,2010,20102010,ActionAdventureSci-Fi,7.3,40,United Kingdom,
Bigfoot,1990,19901990,Sport,7.3,8,Australia,Beam Software
Redline: Gang Warfare 2066,1999,19991999,Action,7.3,6,United States,Beyond Games
Anarchy Reigns,2012,20122012MM,,7.3,38,Japan,Platinum Games
Baiohazâdo reberêshonzu,2012,20122012MM,ActionHorrorMystery,7.3,1.6K,Japan,Capcom Company
Rûn fakutorî ôshanzu,2011,20112011,,7.3,15,Japan,Neverland Company
Massuru bomâ,1993,19931993,ActionSport,7.3,25,Japan,Capcom Company
I.Q Intelligent Qube,1997,19971997,,7.3,37,Japan,G-Artists
"Warhammer 40,000: Space Marine",2011,20112011,ActionFantasySci-Fi,7.3,611,United Kingdom,
The Mensional,2022,20222022,ActionAdventureMystery,7.3,77,Turkey,
Bakugan: Defenders of the Core,2010,20102010E10+E10+,Fantasy,7.3,36,Japan,Activision Value Publishing
